data: x, p, v, rho
left rarefaction, right shock
-0.0248525 1.94915 0.554293 0.772031
-0.0247525 1.94915 0.554293 0.772031
-0.0246525 1.94915 0.554293 0.772031
-0.0245525 1.94915 0.554293 0.772031
-0.0244524 1.94915 0.554293 0.772031
-0.0243524 1.94915 0.554293 0.772031
-0.0242524 1.94915 0.554293 0.772031
-0.0241524 1.94915 0.554293 0.772031
-0.0240524 1.94915 0.554293 0.772031
-0.0239524 1.94915 0.554293 0.772031
-0.0238524 1.94915 0.554293 0.772031
-0.0237524 1.94915 0.554293 0.772031
-0.0236524 1.94915 0.554293 0.772031
-0.0235524 1.94915 0.554293 0.772031
-0.0234523 1.94915 0.554293 0.772031
-0.0233523 1.94915 0.554293 0.772031
-0.0232523 1.94915 0.554293 0.772031
-0.0231523 1.94915 0.554293 0.772031
-0.0230523 1.94915 0.554293 0.772031
-0.0229523 1.94915 0.554293 0.772031
-0.0228523 1.94915 0.554293 0.772031
-0.0227523 1.94915 0.554293 0.772031
-0.0226523 1.94915 0.554293 0.772031
-0.0225523 1.94915 0.554293 0.772031
-0.0224522 1.94915 0.554293 0.772031
-0.0223522 1.94915 0.554293 0.772031
-0.0222522 1.94915 0.554293 0.772031
-0.0221522 1.94915 0.554293 0.772031
-0.0220522 1.94915 0.554293 0.772031
-0.0219522 1.94915 0.554293 0.772031
-0.0218522 1.94915 0.554293 0.772031
-0.0217522 1.94915 0.554293 0.772031
-0.0216522 1.94915 0.554293 0.772031
-0.0215522 1.94915 0.554293 0.772031
-0.0214521 1.94915 0.554293 0.772031
-0.0213521 1.94915 0.554293 0.772031
-0.0212521 1.94915 0.554293 0.772031
-0.0211521 1.94915 0.554293 0.772031
-0.0210521 1.94915 0.554293 0.772031
-0.0209521 1.94915 0.554293 0.772031
-0.0208521 1.94915 0.554293 0.772031
-0.0207521 1.94915 0.554293 0.772031
-0.0206521 1.94915 0.554293 0.772031
-0.0205521 1.94915 0.554293 0.772031
-0.020452 1.94915 0.554293 0.772031
-0.020352 1.94915 0.554293 0.772031
-0.020252 1.94915 0.554293 0.772031
-0.020152 1.94915 0.554293 0.772031
-0.020052 1.94915 0.554293 0.772031
-0.019952 1.94915 0.554293 0.772031
-0.019852 1.94915 0.554293 0.772031
-0.019752 1.94915 0.554293 0.772031
-0.019652 1.94915 0.554293 0.772031
-0.019552 1.94915 0.554293 0.772031
-0.0194519 1.94915 0.554293 0.772031
-0.0193519 1.94915 0.554293 0.772031
-0.0192519 1.94915 0.554293 0.772031
-0.0191519 1.94915 0.554293 0.772031
-0.0190519 1.94915 0.554293 0.772031
-0.0189519 1.94915 0.554293 0.772031
-0.0188519 1.94915 0.554293 0.772031
-0.0187519 1.94915 0.554293 0.772031
-0.0186519 1.94915 0.554293 0.772031
-0.0185519 1.94915 0.554293 0.772031
-0.0184518 1.94915 0.554293 0.772031
-0.0183518 1.94915 0.554293 0.772031
-0.0182518 1.94915 0.554293 0.772031
-0.0181518 1.94915 0.554293 0.772031
-0.0180518 1.94915 0.554293 0.772031
-0.0179518 1.94915 0.554293 0.772031
-0.0178518 1.94915 0.554293 0.772031
-0.0177518 1.94915 0.554293 0.772031
-0.0176518 1.94915 0.554293 0.772031
-0.0175518 1.94915 0.554293 0.772031
-0.0174517 1.94915 0.554293 0.772031
-0.0173517 1.94915 0.554293 0.772031
-0.0172517 1.94915 0.554293 0.772031
-0.0171517 1.94915 0.554293 0.772031
-0.0170517 1.94915 0.554293 0.772031
-0.0169517 1.94915 0.554293 0.772031
-0.0168517 1.94915 0.554293 0.772031
-0.0167517 1.94915 0.554293 0.772031
-0.0166517 1.94915 0.554293 0.772031
-0.0165517 1.94915 0.554293 0.772031
-0.0164516 1.94915 0.554293 0.772031
-0.0163516 1.94915 0.554293 0.772031
-0.0162516 1.94915 0.554293 0.772031
-0.0161516 1.94915 0.554293 0.772031
-0.0160516 1.94915 0.554293 0.772031
-0.0159516 1.94915 0.554293 0.772031
-0.0158516 1.94915 0.554293 0.772031
-0.0157516 1.94915 0.554293 0.772031
-0.0156516 1.94915 0.554293 0.772031
-0.0155516 1.94915 0.554293 0.772031
-0.0154515 1.94915 0.554293 0.772031
-0.0153515 1.94915 0.554293 0.772031
-0.0152515 1.94915 0.554293 0.772031
-0.0151515 1.94915 0.554293 0.772031
-0.0150515 1.94915 0.554293 0.772031
-0.0149515 1.94915 0.554293 0.772031
-0.0148515 1.94915 0.554293 0.772031
-0.0147515 1.94915 0.554293 0.772031
-0.0146515 1.94915 0.554293 0.772031
-0.0145515 1.94915 0.554293 0.772031
-0.0144514 1.94915 0.554293 0.772031
-0.0143514 1.94915 0.554293 0.772031
-0.0142514 1.94915 0.554293 0.772031
-0.0141514 1.94915 0.554293 0.772031
-0.0140514 1.94915 0.554293 0.772031
-0.0139514 1.94915 0.554293 0.772031
-0.0138514 1.94915 0.554293 0.772031
-0.0137514 1.94915 0.554293 0.772031
-0.0136514 1.94915 0.554293 0.772031
-0.0135514 1.94915 0.554293 0.772031
-0.0134513 1.94915 0.554293 0.772031
-0.0133513 1.94915 0.554293 0.772031
-0.0132513 1.94915 0.554293 0.772031
-0.0131513 1.94915 0.554293 0.772031
-0.0130513 1.94915 0.554293 0.772031
-0.0129513 1.94915 0.554293 0.772031
-0.0128513 1.94915 0.554293 0.772031
-0.0127513 1.94915 0.554293 0.772031
-0.0126513 1.94915 0.554293 0.772031
-0.0125513 1.94915 0.554293 0.772031
-0.0124512 1.94915 0.554293 0.772031
-0.0123512 1.94915 0.554293 0.772031
-0.0122512 1.94915 0.554293 0.772031
-0.0121512 1.94915 0.554293 0.772031
-0.0120512 1.94915 0.554293 0.772031
-0.0119512 1.94915 0.554293 0.772031
-0.0118512 1.94915 0.554293 0.772031
-0.0117512 1.94915 0.554293 0.772031
-0.0116512 1.94915 0.554293 0.772031
-0.0115512 1.94915 0.554293 0.772031
-0.0114511 1.94915 0.554293 0.772031
-0.0113511 1.94915 0.554293 0.772031
-0.0112511 1.94915 0.554293 0.772031
-0.0111511 1.94915 0.554293 0.772031
-0.0110511 1.94915 0.554293 0.772031
-0.0109511 1.94915 0.554293 0.772031
-0.0108511 1.94915 0.554293 0.772031
-0.0107511 1.94915 0.554293 0.772031
-0.0106511 1.94915 0.554293 0.772031
-0.0105511 1.94915 0.554293 0.772031
-0.010451 1.94915 0.554293 0.772031
-0.010351 1.94915 0.554293 0.772031
-0.010251 1.94915 0.554293 0.772031
-0.010151 1.94915 0.554293 0.772031
-0.010051 1.94915 0.554293 0.772031
-0.009951 1.94915 0.554293 0.772031
-0.00985099 1.94915 0.554293 0.772031
-0.00975098 1.94915 0.554293 0.772031
-0.00965097 1.94915 0.554293 0.772031
-0.00955096 1.94915 0.554293 0.772031
-0.00945095 1.94915 0.554293 0.772031
-0.00935094 1.94915 0.554293 0.772031
-0.00925093 1.94915 0.554293 0.772031
-0.00915092 1.94915 0.554293 0.772031
-0.00905091 1.94915 0.554293 0.772031
-0.0089509 1.94915 0.554293 0.772031
-0.00885089 1.94915 0.554293 0.772031
-0.00875088 1.94915 0.554293 0.772031
-0.00865087 1.94915 0.554293 0.772031
-0.00855086 1.94915 0.554293 0.772031
-0.00845085 1.94915 0.554293 0.772031
-0.00835084 1.94915 0.554293 0.772031
-0.00825083 1.94915 0.554293 0.772031
-0.00815082 1.94915 0.554293 0.772031
-0.00805081 1.94915 0.554293 0.772031
-0.0079508 1.94915 0.554293 0.772031
-0.00785079 1.94915 0.554293 0.772031
-0.00775078 1.94915 0.554293 0.772031
-0.00765077 1.94915 0.554293 0.772031
-0.00755076 1.94915 0.554293 0.772031
-0.00745075 1.94915 0.554293 0.772031
-0.00735074 1.94915 0.554293 0.772031
-0.00725073 1.94915 0.554293 0.772031
-0.00715072 1.94915 0.554293 0.772031
-0.00705071 1.94915 0.554293 0.772031
-0.0069507 1.94915 0.554293 0.772031
-0.00685069 1.94915 0.554293 0.772031
-0.00675068 1.94915 0.554293 0.772031
-0.00665067 1.94915 0.554293 0.772031
-0.00655066 1.94915 0.554293 0.772031
-0.00645065 1.94915 0.554293 0.772031
-0.00635064 1.94915 0.554293 0.772031
-0.00625063 1.94915 0.554293 0.772031
-0.00615062 1.94915 0.554293 0.772031
-0.00605061 1.94915 0.554293 0.772031
-0.0059506 1.94915 0.554293 0.772031
-0.00585059 1.94915 0.554293 0.772031
-0.00575058 1.94915 0.554293 0.772031
-0.00565057 1.94915 0.554293 0.772031
-0.00555056 1.94915 0.554293 0.772031
-0.00545055 1.94915 0.554293 0.772031
-0.00535054 1.94915 0.554293 0.772031
-0.00525053 1.94915 0.554293 0.772031
-0.00515052 1.94915 0.554293 0.772031
-0.00505051 1.94915 0.554293 0.772031
-0.0049505 1.94915 0.554293 0.772031
-0.00485049 1.94915 0.554293 0.772031
-0.00475048 1.94915 0.554293 0.772031
-0.00465047 1.94915 0.554293 0.772031
-0.00455046 1.94915 0.554293 0.772031
-0.00445045 1.94915 0.554293 0.772031
-0.00435044 1.94915 0.554293 0.772031
-0.00425043 1.94915 0.554293 0.772031
-0.00415042 1.94915 0.554293 0.772031
-0.00405041 1.94915 0.554293 0.772031
-0.0039504 1.94915 0.554293 0.772031
-0.00385039 1.94915 0.554293 0.772031
-0.00375038 1.94915 0.554293 0.772031
-0.00365037 1.94915 0.554293 0.772031
-0.00355036 1.94915 0.554293 0.772031
-0.00345035 1.94915 0.554293 0.772031
-0.00335034 1.94915 0.554293 0.772031
-0.00325033 1.94915 0.554293 0.772031
-0.00315032 1.94915 0.554293 0.772031
-0.00305031 1.94915 0.554293 0.772031
-0.0029503 1.94915 0.554293 0.772031
-0.00285029 1.94915 0.554293 0.772031
-0.00275028 1.94915 0.554293 0.772031
-0.00265027 1.94915 0.554293 0.772031
-0.00255026 1.94915 0.554293 0.772031
-0.00245025 1.94915 0.554293 0.772031
-0.00235024 1.94915 0.554293 0.772031
-0.00225023 1.94915 0.554293 0.772031
-0.00215022 1.94915 0.554293 0.772031
-0.00205021 1.94915 0.554293 0.772031
-0.0019502 1.94915 0.554293 0.772031
-0.00185019 1.94915 0.554293 0.772031
-0.00175018 1.94915 0.554293 0.772031
-0.00165017 1.94915 0.554293 0.772031
-0.00155016 1.94915 0.554293 0.772031
-0.00145015 1.94915 0.554293 0.772031
-0.00135014 1.94915 0.554293 0.772031
-0.00125013 1.94915 0.554293 0.772031
-0.00115012 1.94915 0.554293 0.772031
-0.00105011 1.94915 0.554293 0.772031
-0.000950095 1.94915 0.554293 0.772031
-0.000850085 1.94915 0.554293 0.772031
-0.000750075 1.94915 0.554293 0.772031
-0.000650065 1.94915 0.554293 0.772031
-0.000550055 1.94915 0.554293 0.772031
-0.000450045 1.94915 0.554293 0.772031
-0.000350035 1.94915 0.554293 0.772031
-0.000250025 1.94915 0.554293 0.772031
-0.000150015 1.94915 0.554293 0.772031
-5.0005e-05 1.94915 0.554293 0.772031
5.0005e-05 1.94915 0.554293 0.772031
0.000150015 1.94915 0.554293 0.772031
0.000250025 1.94915 0.554293 0.772031
0.000350035 1.94915 0.554293 0.772031
0.000450045 1.94915 0.554293 0.772031
0.000550055 1.94915 0.554293 0.772031
0.000650065 1.94915 0.554293 0.772031
0.000750075 1.94915 0.554293 0.772031
0.000850085 1.94915 0.554293 0.772031
0.000950095 1.94915 0.554293 0.772031
0.00105011 1.94915 0.554293 0.772031
0.00115012 1.94915 0.554293 0.772031
0.00125013 1.94915 0.554293 0.772031
0.00135014 1.94915 0.554293 0.772031
0.00145015 1.94915 0.554293 0.772031
0.00155016 1.94915 0.554293 0.772031
0.00165017 1.94915 0.554293 0.772031
0.00175018 1.94915 0.554293 0.772031
0.00185019 1.94915 0.554293 0.772031
0.0019502 1.94915 0.554293 0.772031
0.00205021 1.94915 0.554293 0.772031
0.00215022 1.94915 0.554293 0.772031
0.00225023 1.94915 0.554293 0.772031
0.00235024 1.94915 0.554293 0.772031
0.00245025 1.94915 0.554293 0.772031
0.00255026 1.94915 0.554293 0.772031
0.00265027 1.94915 0.554293 0.772031
0.00275028 1.94915 0.554293 0.772031
0.00285029 1.94915 0.554293 0.772031
0.0029503 1.94915 0.554293 0.772031
0.00305031 1.94915 0.554293 0.772031
0.00315032 1.94915 0.554293 0.772031
0.00325033 1.94915 0.554293 0.772031
0.00335034 1.94915 0.554293 0.772031
0.00345035 1.94915 0.554293 0.772031
0.00355036 1.94915 0.554293 0.772031
0.00365037 1.94915 0.554293 0.772031
0.00375038 1.94915 0.554293 0.772031
0.00385039 1.94915 0.554293 0.772031
0.0039504 1.94915 0.554293 0.772031
0.00405041 1.94915 0.554293 0.772031
0.00415042 1.94915 0.554293 0.772031
0.00425043 1.94915 0.554293 0.772031
0.00435044 1.94915 0.554293 0.772031
0.00445045 1.94915 0.554293 0.772031
0.00455046 1.94915 0.554293 0.772031
0.00465047 1.94915 0.554293 0.772031
0.00475048 1.94915 0.554293 0.772031
0.00485049 1.94915 0.554293 0.772031
0.0049505 1.94915 0.554293 0.772031
0.00505051 1.94915 0.554293 0.772031
0.00515052 1.94915 0.554293 0.772031
0.00525053 1.94915 0.554293 0.772031
0.00535054 1.94915 0.554293 0.772031
0.00545055 1.94915 0.554293 0.772031
0.00555056 1.94915 0.554293 0.772031
0.00565057 1.94915 0.554293 0.772031
0.00575058 1.94915 0.554293 0.772031
0.00585059 1.94915 0.554293 0.772031
0.0059506 1.94915 0.554293 0.772031
0.00605061 1.94915 0.554293 0.772031
0.00615062 1.94915 0.554293 0.772031
0.00625063 1.94915 0.554293 0.772031
0.00635064 1.94915 0.554293 0.772031
0.00645065 1.94915 0.554293 0.772031
0.00655066 1.94915 0.554293 0.772031
0.00665067 1.94915 0.554293 0.772031
0.00675068 1.94915 0.554293 0.772031
0.00685069 1.94915 0.554293 0.772031
0.0069507 1.94915 0.554293 0.772031
0.00705071 1.94915 0.554293 0.772031
0.00715072 1.94915 0.554293 0.772031
0.00725073 1.94915 0.554293 0.772031
0.00735074 1.94915 0.554293 0.772031
0.00745075 1.94915 0.554293 0.772031
0.00755076 1.94915 0.554293 0.772031
0.00765077 1.94915 0.554293 0.772031
0.00775078 1.94915 0.554293 0.772031
0.00785079 1.94915 0.554293 0.772031
0.0079508 1.94915 0.554293 0.772031
0.00805081 1.94915 0.554293 0.772031
0.00815082 1.94915 0.554293 0.772031
0.00825083 1.94915 0.554293 0.772031
0.00835084 1.94915 0.554293 0.772031
0.00845085 1.94915 0.554293 0.772031
0.00855086 1.94915 0.554293 0.772031
0.00865087 1.94915 0.554293 0.772031
0.00875088 1.94915 0.554293 0.772031
0.00885089 1.94915 0.554293 0.772031
0.0089509 1.94915 0.554293 0.772031
0.00905091 1.94915 0.554293 0.772031
0.00915092 1.94915 0.554293 0.772031
0.00925093 1.94915 0.554293 0.772031
0.00935094 1.94915 0.554293 0.772031
0.00945095 1.94915 0.554293 0.772031
0.00955096 1.94915 0.554293 0.772031
0.00965097 1.94915 0.554293 0.772031
0.00975098 1.94915 0.554293 0.772031
0.00985099 1.94915 0.554293 0.772031
0.009951 1.94915 0.554293 0.772031
0.010051 1.94915 0.554293 0.772031
0.010151 1.94915 0.554293 0.772031
0.010251 1.94915 0.554293 0.772031
0.010351 1.94915 0.554293 0.772031
0.010451 1.94915 0.554293 0.772031
0.0105511 1.94915 0.554293 0.772031
0.0106511 1.94915 0.554293 0.772031
0.0107511 1.94915 0.554293 0.772031
0.0108511 1.94915 0.554293 0.772031
0.0109511 1.94915 0.554293 0.772031
0.0110511 1.94915 0.554293 0.772031
0.0111511 1.94915 0.554293 0.772031
0.0112511 1.94915 0.554293 0.772031
0.0113511 1.94915 0.554293 0.772031
0.0114511 1.94915 0.554293 0.772031
0.0115512 1.94915 0.554293 0.772031
0.0116512 1.94915 0.554293 0.772031
0.0117512 1.94915 0.554293 0.772031
0.0118512 1.94915 0.554293 0.772031
0.0119512 1.94915 0.554293 0.772031
0.0120512 1.94915 0.554293 0.772031
0.0121512 1.94915 0.554293 0.772031
0.0122512 1.94915 0.554293 0.772031
0.0123512 1.94915 0.554293 0.772031
0.0124512 1.94915 0.554293 0.772031
0.0125513 1.94915 0.554293 0.772031
0.0126513 1.94915 0.554293 0.772031
0.0127513 1.94915 0.554293 0.772031
0.0128513 1.94915 0.554293 0.772031
0.0129513 1.94915 0.554293 0.772031
0.0130513 1.94915 0.554293 0.772031
0.0131513 1.94915 0.554293 0.772031
0.0132513 1.94915 0.554293 0.772031
0.0133513 1.94915 0.554293 0.772031
0.0134513 1.94915 0.554293 0.772031
0.0135514 1.94915 0.554293 0.772031
0.0136514 1.94915 0.554293 0.772031
0.0137514 1.94915 0.554293 0.772031
0.0138514 1.94915 0.554293 0.772031
0.0139514 1.94915 0.554293 0.772031
0.0140514 1.94915 0.554293 0.772031
0.0141514 1.94915 0.554293 0.772031
0.0142514 1.94915 0.554293 0.772031
0.0143514 1.94915 0.554293 0.772031
0.0144514 1.94915 0.554293 0.772031
0.0145515 1.94915 0.554293 0.772031
0.0146515 1.94915 0.554293 0.772031
0.0147515 1.94915 0.554293 0.772031
0.0148515 1.94915 0.554293 0.772031
0.0149515 1.94915 0.554293 0.772031
0.0150515 1.94915 0.554293 0.772031
0.0151515 1.94915 0.554293 0.772031
0.0152515 1.94915 0.554293 0.772031
0.0153515 1.94915 0.554293 0.772031
0.0154515 1.94915 0.554293 0.772031
0.0155516 1.94915 0.554293 0.772031
0.0156516 1.94915 0.554293 0.772031
0.0157516 1.94915 0.554293 0.772031
0.0158516 1.94915 0.554293 0.772031
0.0159516 1.94915 0.554293 0.772031
0.0160516 1.94915 0.554293 0.772031
0.0161516 1.94915 0.554293 0.772031
0.0162516 1.94915 0.554293 0.772031
0.0163516 1.94915 0.554293 0.772031
0.0164516 1.94915 0.554293 0.772031
0.0165517 1.94915 0.554293 0.772031
0.0166517 1.94915 0.554293 0.772031
0.0167517 1.94915 0.554293 0.772031
0.0168517 1.94915 0.554293 0.772031
0.0169517 1.94915 0.554293 0.772031
0.0170517 1.94915 0.554293 0.772031
0.0171517 1.94915 0.554293 0.772031
0.0172517 1.94915 0.554293 0.772031
0.0173517 1.94915 0.554293 0.772031
0.0174517 1.94915 0.554293 0.772031
0.0175518 1.94915 0.554293 0.772031
0.0176518 1.94915 0.554293 0.772031
0.0177518 1.94915 0.554293 0.772031
0.0178518 1.94915 0.554293 0.772031
0.0179518 1.94915 0.554293 0.772031
0.0180518 1.94915 0.554293 0.772031
0.0181518 1.94915 0.554293 0.772031
0.0182518 1.94915 0.554293 0.772031
0.0183518 1.94915 0.554293 0.772031
0.0184518 1.94915 0.554293 0.772031
0.0185519 1.94915 0.554293 0.772031
0.0186519 1.94915 0.554293 0.772031
0.0187519 1.94915 0.554293 0.772031
0.0188519 1.94915 0.554293 0.772031
0.0189519 1.94915 0.554293 0.772031
0.0190519 1.94915 0.554293 0.772031
0.0191519 1.94915 0.554293 0.772031
0.0192519 1.94915 0.554293 0.772031
0.0193519 1.94915 0.554293 0.772031
0.0194519 1.94915 0.554293 0.772031
0.019552 1.94915 0.554293 0.772031
0.019652 1.94915 0.554293 0.772031
0.019752 1.94915 0.554293 0.772031
0.019852 1.94915 0.554293 0.772031
0.019952 1.94915 0.554293 0.772031
0.020052 1.94915 0.554293 0.772031
0.020152 1.94915 0.554293 0.772031
0.020252 1.94915 0.554293 0.772031
0.020352 1.94915 0.554293 0.772031
0.020452 1.94915 0.554293 0.772031
0.0205521 1.94915 0.554293 0.772031
0.0206521 1.94915 0.554293 0.772031
0.0207521 1.94915 0.554293 0.772031
0.0208521 1.94915 0.554293 0.772031
0.0209521 1.94915 0.554293 0.772031
0.0210521 1.94915 0.554293 0.772031
0.0211521 1.94915 0.554293 0.772031
0.0212521 1.94915 0.554293 0.772031
0.0213521 1.94915 0.554293 0.772031
0.0214521 1.94915 0.554293 0.772031
0.0215522 1.94915 0.554293 0.772031
0.0216522 1.94915 0.554293 0.772031
0.0217522 1.94915 0.554293 0.772031
0.0218522 1.94915 0.554293 0.772031
0.0219522 1.94915 0.554293 0.772031
0.0220522 1.94915 0.554293 0.772031
0.0221522 1.94915 0.554293 0.772031
0.0222522 1.94915 0.554293 0.772031
0.0223522 1.94915 0.554293 0.772031
0.0224522 1.94915 0.554293 0.772031
0.0225523 1.94915 0.554293 0.772031
0.0226523 1.94915 0.554293 0.772031
0.0227523 1.94915 0.554293 0.772031
0.0228523 1.94915 0.554293 0.772031
0.0229523 1.94915 0.554293 0.772031
0.0230523 1.94915 0.554293 0.772031
0.0231523 1.94915 0.554293 0.772031
0.0232523 1.94915 0.554293 0.772031
0.0233523 1.94915 0.554293 0.772031
0.0234523 1.94915 0.554293 0.772031
0.0235524 1.94915 0.554293 0.772031
0.0236524 1.94915 0.554293 0.772031
0.0237524 1.94915 0.554293 0.772031
0.0238524 1.94915 0.554293 0.772031
0.0239524 1.94915 0.554293 0.772031
0.0240524 1.94915 0.554293 0.772031
0.0241524 1.94915 0.554293 0.772031
0.0242524 1.94915 0.554293 0.772031
0.0243524 1.94915 0.554293 0.772031
0.0244524 1.94915 0.554293 0.772031
0.0245525 1.94915 0.554293 0.772031
0.0246525 1.94915 0.554293 0.772031
0.0247525 1.94915 0.554293 0.772031
0.0248525 1.94915 0.554293 0.772031
0.0249525 1.94915 0.554293 0.772031
0.0250525 1.94915 0.554293 0.772031
0.0251525 1.94915 0.554293 0.772031
0.0252525 1.94915 0.554293 0.772031
0.0253525 1.94915 0.554293 0.772031
0.0254525 1.94915 0.554293 0.772031
0.0255526 1.94915 0.554293 0.772031
0.0256526 1.94915 0.554293 0.772031
0.0257526 1.94915 0.554293 0.772031
0.0258526 1.94915 0.554293 0.772031
0.0259526 1.94915 0.554293 0.772031
0.0260526 1.94915 0.554293 0.772031
0.0261526 1.94915 0.554293 0.772031
0.0262526 1.94915 0.554293 0.772031
0.0263526 1.94915 0.554293 0.772031
0.0264526 1.94915 0.554293 0.772031
0.0265527 1.94915 0.554293 0.772031
0.0266527 1.94915 0.554293 0.772031
0.0267527 1.94915 0.554293 0.772031
0.0268527 1.94915 0.554293 0.772031
0.0269527 1.94915 0.554293 0.772031
0.0270527 1.94915 0.554293 0.772031
0.0271527 1.94915 0.554293 0.772031
0.0272527 1.94915 0.554293 0.772031
0.0273527 1.94915 0.554293 0.772031
0.0274527 1.94915 0.554293 0.772031
0.0275528 1.94915 0.554293 0.772031
0.0276528 1.94915 0.554293 0.772031
0.0277528 1.94915 0.554293 0.772031
0.0278528 1.94915 0.554293 0.772031
0.0279528 1.94915 0.554293 0.772031
0.0280528 1.94915 0.554293 0.772031
0.0281528 1.94915 0.554293 0.772031
0.0282528 1.94915 0.554293 0.772031
0.0283528 1.94915 0.554293 0.772031
0.0284528 1.94915 0.554293 0.772031
0.0285529 1.94915 0.554293 0.772031
0.0286529 1.94915 0.554293 0.772031
0.0287529 1.94915 0.554293 0.772031
0.0288529 1.94915 0.554293 0.772031
0.0289529 1.94915 0.554293 0.772031
0.0290529 1.94915 0.554293 0.772031
0.0291529 1.94915 0.554293 0.772031
0.0292529 1.94915 0.554293 0.772031
0.0293529 1.94915 0.554293 0.772031
0.0294529 1.94915 0.554293 0.772031
0.029553 1.94915 0.554293 0.772031
0.029653 1.94915 0.554293 0.772031
0.029753 1.94915 0.554293 0.772031
0.029853 1.94915 0.554293 0.772031
0.029953 1.94915 0.554293 0.772031
0.030053 1.94915 0.554293 0.772031
0.030153 1.94915 0.554293 0.772031
0.030253 1.94915 0.554293 0.772031
0.030353 1.94915 0.554293 0.772031
0.030453 1.94915 0.554293 0.772031
0.0305531 1.94915 0.554293 0.772031
0.0306531 1.94915 0.554293 0.772031
0.0307531 1.94915 0.554293 0.772031
0.0308531 1.94915 0.554293 0.772031
0.0309531 1.94915 0.554293 0.772031
0.0310531 1.94915 0.554293 0.772031
0.0311531 1.94915 0.554293 0.772031
0.0312531 1.94915 0.554293 0.772031
0.0313531 1.94915 0.554293 0.772031
0.0314531 1.94915 0.554293 0.772031
0.0315532 1.94915 0.554293 0.772031
0.0316532 1.94915 0.554293 0.772031
0.0317532 1.94915 0.554293 0.772031
0.0318532 1.94915 0.554293 0.772031
0.0319532 1.94915 0.554293 0.772031
0.0320532 1.94915 0.554293 0.772031
0.0321532 1.94915 0.554293 0.772031
0.0322532 1.94915 0.554293 0.772031
0.0323532 1.94915 0.554293 0.772031
0.0324532 1.94915 0.554293 0.772031
0.0325533 1.94915 0.554293 0.772031
0.0326533 1.94915 0.554293 0.772031
0.0327533 1.94915 0.554293 0.772031
0.0328533 1.94915 0.554293 0.772031
0.0329533 1.94915 0.554293 0.772031
0.0330533 1.94915 0.554293 0.772031
0.0331533 1.94915 0.554293 0.772031
0.0332533 1.94915 0.554293 0.772031
0.0333533 1.94915 0.554293 0.772031
0.0334533 1.94915 0.554293 0.772031
0.0335534 1.94915 0.554293 0.772031
0.0336534 1.94915 0.554293 0.772031
0.0337534 1.94915 0.554293 0.772031
0.0338534 1.94915 0.554293 0.772031
0.0339534 1.94915 0.554293 0.772031
0.0340534 1.94915 0.554293 0.772031
0.0341534 1.94915 0.554293 0.772031
0.0342534 1.94915 0.554293 0.772031
0.0343534 1.94915 0.554293 0.772031
0.0344534 1.94915 0.554293 0.772031
0.0345535 1.94915 0.554293 0.772031
0.0346535 1.94915 0.554293 0.772031
0.0347535 1.94915 0.554293 0.772031
0.0348535 1.94915 0.554293 0.772031
0.0349535 1.94915 0.554293 0.772031
0.0350535 1.94915 0.554293 0.772031
0.0351535 1.94915 0.554293 0.772031
0.0352535 1.94915 0.554293 0.772031
0.0353535 1.94915 0.554293 0.772031
0.0354535 1.94915 0.554293 0.772031
0.0355536 1.94915 0.554293 0.772031
0.0356536 1.94915 0.554293 0.772031
0.0357536 1.94915 0.554293 0.772031
0.0358536 1.94915 0.554293 0.772031
0.0359536 1.94915 0.554293 0.772031
0.0360536 1.94915 0.554293 0.772031
0.0361536 1.94915 0.554293 0.772031
0.0362536 1.94915 0.554293 0.772031
0.0363536 1.94915 0.554293 0.772031
0.0364536 1.94915 0.554293 0.772031
0.0365537 1.94915 0.554293 0.772031
0.0366537 1.94915 0.554293 0.772031
0.0367537 1.94915 0.554293 0.772031
0.0368537 1.94915 0.554293 0.772031
0.0369537 1.94915 0.554293 0.772031
0.0370537 1.94915 0.554293 0.772031
0.0371537 1.94915 0.554293 0.772031
0.0372537 1.94915 0.554293 0.772031
0.0373537 1.94915 0.554293 0.772031
0.0374537 1.94915 0.554293 0.772031
0.0375538 1.94915 0.554293 0.772031
0.0376538 1.94915 0.554293 0.772031
0.0377538 1.94915 0.554293 0.772031
0.0378538 1.94915 0.554293 0.772031
0.0379538 1.94915 0.554293 0.772031
0.0380538 1.94915 0.554293 0.772031
0.0381538 1.94915 0.554293 0.772031
0.0382538 1.94915 0.554293 0.772031
0.0383538 1.94915 0.554293 0.772031
0.0384538 1.94915 0.554293 0.772031
0.0385539 1.94915 0.554293 0.772031
0.0386539 1.94915 0.554293 0.772031
0.0387539 1.94915 0.554293 0.772031
0.0388539 1.94915 0.554293 0.772031
0.0389539 1.94915 0.554293 0.772031
0.0390539 1.94915 0.554293 0.772031
0.0391539 1.94915 0.554293 0.772031
0.0392539 1.94915 0.554293 0.772031
0.0393539 1.94915 0.554293 0.772031
0.0394539 1.94915 0.554293 0.772031
0.039554 1.94915 0.554293 0.772031
0.039654 1.94915 0.554293 0.772031
0.039754 1.94915 0.554293 0.772031
0.039854 1.94915 0.554293 0.772031
0.039954 1.94915 0.554293 0.772031
0.040054 1.94915 0.554293 0.772031
0.040154 1.94915 0.554293 0.772031
0.040254 1.94915 0.554293 0.772031
0.040354 1.94915 0.554293 0.772031
0.040454 1.94915 0.554293 0.772031
0.0405541 1.94915 0.554293 0.772031
0.0406541 1.94915 0.554293 0.772031
